user_id,date,transaction_type,category,amount,payment_mode,location,notes,transaction_number
U068,2021-12-23,Expense,Food,1099.0,Bank Transfer,Kolkata,Netflix subscription,149
U039,2021-12-22,Expense,Rent,998.0,Cash,Pune,Paid electricity bill,3512
U051,2021-12-22,Expense,Education,113.0,UPI,Bengaluru,Grocery shopping,3872
U051,2021-12-22,Expense,Rent,1374.0,Cash,Hyderabad,Paid electricity bill,8323
U062,2021-12-22,Expense,Others,2520.0,Bank Transfer,Chennai,Salary,3038
U070,2021-12-22,Expense,Education,726.0,Card,Delhi,Doctor visit,7233
U029,2021-12-22,Income,Other Income,102640.0,Cash,Jaipur,Grocery shopping via app,12553
U078,2021-12-22,Expense,Food,471.0,Bank Transfer,Mumbai,Doctor visit,14459
U168,2021-12-22,Expense,Food,1834.0,Card,Mumbai,Monthly rent,11179
U034,2021-12-22,Income,Salary,46110.0,UPI,Jaipur,Grocery shopping,4028
U157,2021-12-22,Expense,Food,2221.0,Cash,Kolkata,,10920
U118,2021-12-22,Expense,Rent,82.0,UPI,Delhi,Doctor visit cash,8434
U010,2021-12-22,Expense,Food,228.0,Bank Transfer,Mumbai,Doctor visit via app,10269
U177,2021-12-22,Expense,Food,12691.0,Card,Kolkata,Doctor visit,4158
U191,2021-12-21,Income,Bonus,24327.0,Card,Bengaluru,Gift,763
U113,2021-12-21,Expense,Food,393.0,UPI,Lucknow,Salary,8458
U014,2021-12-21,Expense,Food,910.0,Cash,Ahmedabad,Course fee,9289
U056,2021-12-21,Expense,Food,534.0,Card,Pune,Salary,7941
U107,2021-12-21,Expense,Health,322.0,Cash,Delhi,Dinner at resto,2782
U185,2021-12-21,Expense,Travel,959.0,Cash,Hyderabad,Monthly rent,818
U100,2021-12-20,Expense,Utilities,202.0,Bank Transfer,Mumbai,,1769
U168,2021-12-20,Expense,Savings,560.0,Bank Transfer,Hyderabad,,6657
U085,2021-12-20,Expense,Food,4142.0,Card,Hyderabad,,7585
U126,2021-12-20,Expense,Food,895.0,Cash,Mumbai,Doctor visit cash,11061
U091,2021-12-20,Income,Salary,78637.0,UPI,Ahmedabad,Monthly rent,10426
U030,2021-12-20,Expense,Entertainment,55.0,Card,Lucknow,Netflix subscription cash,9799
U076,2021-12-19,Expense,Others,136.0,Bank Transfer,Mumbai,Paid electricity bill late,3295
U161,2021-12-19,Expense,Rent,1507.0,Cash,Kolkata,Gift cash,2993
U131,2021-12-19,Expense,Utilities,622.0,Cash,Pune,Netflix subscription,9422
U188,2021-12-19,Expense,Entertainment,541.0,Bank Transfer,Kolkata,Gift,4602
U136,2021-12-19,Income,Other Income,59229.0,Card,Lucknow,Salary late,3139
U009,2021-12-19,Expense,Savings,97.0,Cash,Delhi,Gift via app,499
U112,2021-12-19,Expense,Food,147.0,Bank Transfer,Chennai,Doctor visit,8415
U023,2021-12-18,Expense,Entertainment,2492.0,Card,Hyderabad,,13647
U083,2021-12-18,Expense,Utilities,176.0,Card,Mumbai,Paid electricity bill,1534
U091,2021-12-18,Expense,Utilities,254.0,Cash,Ahmedabad,Monthly rent,8207
U032,2021-12-18,Expense,Utilities,1923.0,Cash,Jaipur,Monthly rent,7438
U053,2021-12-18,Expense,Food,1322.0,Cash,Mumbai,Course fee,1904
U117,2021-12-18,Expense,Food,51.0,Card,Delhi,Gift via app,7133
U121,2021-12-18,Expense,Food,933.0,UPI,Hyderabad,Doctor visit,4493
U150,2021-12-18,Expense,Food,1551.0,UPI,Pune,Doctor visit via app,10195
U146,2021-12-18,Expense,Utilities,299.0,Cash,Jaipur,,3164
U106,2021-12-17,Expense,Entertainment,455.0,Card,Jaipur,Salary,9151
U065,2021-12-17,Expense,Others,843.0,Bank Transfer,Chennai,Dinner at resto,2353
U167,2021-12-17,Expense,Rent,483.0,Cash,Ahmedabad,Uber to office,5830
U133,2021-12-17,Expense,Food,499.0,UPI,Kolkata,Dinner at resto,14540
U143,2021-12-16,Expense,Travel,555.0,UPI,Bengaluru,Salary,6340
U017,2021-12-16,Expense,Utilities,484.0,Card,Chennai,Uber to office via app,2232
U118,2021-12-16,Income,Other Income,70035.0,UPI,Ahmedabad,Netflix subscription,7182
U022,2021-12-15,Expense,Travel,4679.0,Bank Transfer,Delhi,Doctor visit cash,757
U055,2021-12-15,Income,Salary,46359.0,Bank Transfer,Chennai,Course fee cash,8162
U158,2021-12-15,Income,Other Income,35961.0,Cash,Mumbai,Netflix subscription,11210
U105,2021-12-15,Expense,Rent,754.0,Card,Jaipur,Paid electricity bill cash,2780
U029,2021-12-15,Expense,Food,-837.0,Bank Transfer,Chennai,Salary cash,2051
U042,2021-12-15,Expense,Health,1868.0,Bank Transfer,Delhi,,13256
U022,2021-12-14,Expense,Food,958.0,UPI,Kolkata,Grocery shopping,11082
U147,2021-12-14,Income,Other Income,60103.0,UPI,Delhi,Netflix subscription,6544
U008,2021-12-14,Expense,Rent,187.0,UPI,Chennai,Monthly rent,1263
U078,2021-12-14,Expense,Savings,107.0,Bank Transfer,Delhi,,4674
U167,2021-12-14,Expense,Food,136.0,Bank Transfer,Kolkata,Uber to office late,7486
U064,2021-12-14,Expense,Food,1731.0,Card,Kolkata,Paid electricity bill,91
U134,2021-12-13,Expense,Rent,2016.0,Card,Ahmedabad,Monthly rent,8053
U135,2021-12-13,Expense,Rent,386.0,Cash,Pune,,9592
U114,2021-12-13,Expense,Entertainment,998.0,Card,Mumbai,Paid electricity bill,10405
U096,2021-12-13,Expense,Utilities,218.0,Bank Transfer,Jaipur,Netflix subscription,13832
U049,2021-12-13,Expense,Rent,824.0,Bank Transfer,Bengaluru,Doctor visit,3332
U163,2021-12-13,Expense,Food,1106.0,Cash,Mumbai,Grocery shopping,14505
U041,2021-12-13,Expense,Travel,30.0,Bank Transfer,Hyderabad,Dinner at resto cash,12272
U097,2021-12-13,Expense,Food,140.0,UPI,Mumbai,Grocery shopping,5875
U032,2021-12-13,Expense,Rent,255.0,UPI,Mumbai,Monthly rent,3154
U053,2021-12-13,Expense,Food,135.0,Cash,Pune,Grocery shopping,12480
U090,2021-12-13,Expense,Rent,418.0,UPI,Delhi,Course fee,7574
U086,2021-12-13,Expense,Travel,1684.0,Bank Transfer,Ahmedabad,Course fee,2350
U172,2021-12-13,Expense,Food,55.0,Cash,Bengaluru,Monthly rent,6045
U125,2021-12-12,Expense,Savings,336.0,UPI,Jaipur,Salary,9876
U094,2021-12-12,Expense,Utilities,813.0,Card,Hyderabad,Paid electricity bill,10990
U051,2021-12-12,Expense,Food,370.0,Cash,Ahmedabad,Doctor visit cash,5727
U067,2021-12-12,Expense,Utilities,1133.0,UPI,Lucknow,Monthly rent,9535
U117,2021-12-12,Income,Other Income,49924.0,Cash,Delhi,Dinner at resto,12945
U064,2021-12-12,Expense,Savings,1480.0,Card,Hyderabad,Uber to office,10834
U174,2021-12-12,Income,Other Income,48586.0,Card,Lucknow,,4447
U042,2021-12-12,Expense,Rent,638.0,Cash,Hyderabad,Grocery shopping via app,9930
U157,2021-12-12,Expense,Rent,153.0,Bank Transfer,Jaipur,Monthly rent,11042
U020,2021-12-12,Income,Other Income,72496.0,Bank Transfer,Hyderabad,Grocery shopping via app,8566
U061,2021-12-11,Income,Bonus,43834.0,Cash,Delhi,Gift cash,6460
U058,2021-12-11,Expense,Entertainment,122.0,Bank Transfer,Delhi,,9033
U076,2021-12-11,Expense,Utilities,79.0,UPI,Bengaluru,Gift,13574
U112,2021-12-11,Expense,Savings,1028.0,Cash,Mumbai,Uber to office,10787
U043,2021-12-11,Expense,Rent,51.0,Bank Transfer,Lucknow,Uber to office,8390
U159,2021-12-11,Income,Other Income,63662.0,UPI,Pune,Uber to office,11534
U097,2021-12-11,Expense,Rent,273.0,Bank Transfer,Chennai,,311
U183,2021-12-11,Expense,Savings,3624.0,Bank Transfer,Lucknow,Netflix subscription,6543
U168,2021-12-10,Expense,Travel,99.0,Cash,Jaipur,Dinner at resto,12626
U033,2021-12-10,Expense,Entertainment,349.0,Card,Mumbai,Dinner at resto cash,8374
U147,2021-12-10,Expense,Rent,545.0,UPI,Ahmedabad,Uber to office,2351
U038,2021-12-10,Expense,Entertainment,3374.0,Card,Lucknow,Paid electricity bill,9716
U008,2021-12-10,Expense,Utilities,788.0,Bank Transfer,Kolkata,,925
U170,2021-12-10,Income,Other Income,76034.0,Bank Transfer,Bengaluru,Salary,6282
U118,2021-12-10,Expense,Rent,472.0,Cash,Hyderabad,Paid electricity bill via app,10174
U081,2021-12-10,Expense,Travel,300.0,Bank Transfer,Ahmedabad,Grocery shopping,6044
U157,2021-12-10,Expense,Utilities,318.0,UPI,Delhi,,9816
U068,2021-12-09,Income,Other Income,39705.0,UPI,Mumbai,Gift,13156
U146,2021-12-09,Expense,Utilities,4.0,Bank Transfer,Pune,Dinner at resto,5892
U064,2021-12-09,Expense,Food,200.0,Card,Mumbai,Grocery shopping,14269
U142,2021-12-09,Expense,Food,365.0,UPI,Jaipur,Doctor visit,2044
U113,2021-12-09,Expense,Food,1104.0,Bank Transfer,Ahmedabad,Dinner at resto,10858
U092,2021-12-09,Expense,Food,117.0,UPI,Delhi,Grocery shopping,3953
U096,2021-12-09,Expense,Food,130.0,UPI,Hyderabad,Paid electricity bill,11147
U030,2021-12-09,Expense,Others,2455.0,Card,Chennai,Netflix subscription,8603
U142,2021-12-09,Income,Salary,45105.0,Bank Transfer,Mumbai,Dinner at resto,13169
U055,2021-12-09,Expense,Travel,5877.0,UPI,Hyderabad,Monthly rent,8134
U014,2021-12-09,Expense,Savings,311.0,Card,Mumbai,Doctor visit via app,8172
U003,2021-12-09,Income,Other Income,55056.0,UPI,Mumbai,Course fee,4168
U072,2021-12-09,Expense,Food,3776.0,Bank Transfer,Lucknow,Grocery shopping cash,13566
U025,2021-12-09,Expense,Rent,1013.0,Bank Transfer,Mumbai,Salary,7680
U171,2021-12-09,Expense,Rent,3430.0,Card,Lucknow,,12672
U177,2021-12-09,Expense,Utilities,42.0,Cash,Chennai,Gift,10726
U035,2021-12-08,Income,Other Income,53841.0,Cash,Lucknow,,10895
U148,2021-12-08,Expense,Others,933.0,Bank Transfer,Pune,Dinner at resto late,3465
U175,2021-12-08,Expense,Entertainment,3479.0,UPI,Ahmedabad,Netflix subscription via app,5981
U140,2021-12-08,Expense,Rent,457.0,Bank Transfer,Chennai,Netflix subscription,152
U006,2021-12-08,Expense,Utilities,809.0,UPI,Ahmedabad,Dinner at resto,7299
U055,2021-12-08,Expense,Travel,247.0,Card,Delhi,Paid electricity bill,5219
U165,2021-12-08,Expense,Food,55.0,Cash,Chennai,,12649
U181,2021-12-08,Expense,Travel,150.0,Bank Transfer,Delhi,,3746
U008,2021-12-08,Expense,Entertainment,-585.0,Cash,Delhi,Gift,8792
U131,2021-12-08,Expense,Rent,368.0,Cash,Kolkata,Monthly rent via app,2358
U181,2021-12-07,Expense,Food,462.0,UPI,Chennai,Salary,3941
U029,2021-12-07,Expense,Travel,846.0,Card,Delhi,Netflix subscription,5551
U093,2021-12-07,Expense,Food,3093.0,Card,Bengaluru,Grocery shopping,1691
U067,2021-12-07,Expense,Utilities,553.0,UPI,Bengaluru,Netflix subscription,9970
U039,2021-12-07,Expense,Food,136.0,Cash,Kolkata,Netflix subscription,12580
U060,2021-12-07,Income,Bonus,46259.0,UPI,Lucknow,Salary,7000
U069,2021-12-07,Income,Other Income,18089.0,Card,Kolkata,,14980
U188,2021-12-07,Expense,Food,367.0,Cash,Bengaluru,,12156
U059,2021-12-07,Expense,Health,262.0,Cash,Mumbai,Paid electricity bill,9795
U097,2021-12-07,Expense,Food,525.0,Bank Transfer,Pune,Grocery shopping,2423
U064,2021-12-07,Expense,Others,68.0,Cash,Jaipur,Gift,9488
U089,2021-12-07,Income,Salary,64778.0,UPI,Kolkata,Gift cash,6323
U136,2021-12-06,Expense,Rent,26.0,Cash,Mumbai,Salary,58
U157,2021-12-06,Income,Other Income,76927.0,Cash,Bengaluru,Uber to office cash,7242
U076,2021-12-06,Expense,Food,132.0,Bank Transfer,Lucknow,Doctor visit,2010
U084,2021-12-06,Expense,Others,109.0,Bank Transfer,Ahmedabad,Doctor visit,4330
U174,2021-12-06,Expense,Entertainment,254.0,Bank Transfer,Hyderabad,,5004
U015,2021-12-06,Expense,Rent,350.0,UPI,Jaipur,Uber to office,12105
U175,2021-12-06,Expense,Rent,321.0,Cash,Kolkata,Paid electricity bill,1744
U011,2021-12-06,Expense,Rent,39.0,UPI,Bengaluru,Monthly rent,9378
U088,2021-12-05,Expense,Rent,437.0,Bank Transfer,Mumbai,Dinner at resto cash,8614
U138,2021-12-05,Expense,Utilities,157.0,UPI,Delhi,Uber to office,13463
U176,2021-12-05,Income,Other Income,70496.0,UPI,Delhi,Doctor visit,515
U186,2021-12-05,Income,Bonus,63075.0,Bank Transfer,Chennai,Doctor visit,11559
U061,2021-12-05,Expense,Travel,343.0,Cash,Ahmedabad,Netflix subscription,9702
U097,2021-12-05,Income,Salary,86939.0,Cash,Ahmedabad,Monthly rent,5301
U166,2021-12-05,Income,Salary,41209.0,UPI,Kolkata,Doctor visit,10167
U103,2021-12-05,Expense,Food,398.0,Card,Hyderabad,Course fee,5605
U075,2021-12-05,Expense,Utilities,106.0,Card,Chennai,Doctor visit,13241
U149,2021-12-04,Income,Bonus,47939.0,Bank Transfer,Jaipur,Monthly rent via app,11594
U082,2021-12-04,Expense,Food,1779.0,UPI,Delhi,Paid electricity bill cash,3298
U142,2021-12-04,Expense,Rent,244.0,UPI,Lucknow,Grocery shopping,10293
U023,2021-12-04,Expense,Food,493.0,UPI,Pune,,274
U137,2021-12-04,Expense,Rent,649.0,Cash,Chennai,Doctor visit,8118
U178,2021-12-04,Expense,Food,434.0,Cash,Chennai,Dinner at resto,7881
U108,2021-12-04,Expense,Rent,112.0,Cash,Mumbai,Netflix subscription cash,11249
U057,2021-12-04,Expense,Entertainment,308.0,Card,Bengaluru,Uber to office,12106
U136,2021-12-04,Expense,Food,2581.0,Bank Transfer,Delhi,,8142
U054,2021-12-04,Expense,Food,184.0,UPI,Bengaluru,,6016
U159,2021-12-03,Expense,Rent,720.0,Cash,Pune,,8383
U177,2021-12-03,Income,Other Income,67801.0,Card,Hyderabad,Gift,4054
U106,2021-12-03,Expense,Rent,34.0,Card,Hyderabad,Salary cash,6203
U030,2021-12-03,Expense,Rent,116.0,Bank Transfer,Delhi,Grocery shopping,3881
U011,2021-12-03,Expense,Food,3144.0,Cash,Pune,Gift via app,9281
U087,2021-12-03,Expense,Food,223.0,UPI,Hyderabad,Salary,12284
U170,2021-12-03,Expense,Others,1088.0,UPI,Pune,Netflix subscription,4919
U010,2021-12-03,Expense,Rent,279.0,Cash,Bengaluru,Netflix subscription,920
U166,2021-12-02,Expense,Food,996.0,UPI,Bengaluru,Paid electricity bill late,14348
U029,2021-12-02,Expense,Entertainment,2804.0,Bank Transfer,Chennai,Salary,5094
U105,2021-12-02,Expense,Rent,264.0,Card,Mumbai,Gift,6031
U048,2021-12-02,Expense,Food,851.0,Cash,Chennai,Gift,13190
U059,2021-12-02,Expense,Food,716.0,Card,Bengaluru,Salary,13806
U168,2021-12-02,Expense,Rent,3100.0,UPI,Lucknow,Dinner at resto,5131
U055,2021-12-02,Expense,Travel,1646.0,Card,Hyderabad,Uber to office,8536
U150,2021-12-01,Expense,Rent,675.0,UPI,Mumbai,Paid electricity bill,10643
U023,2021-12-01,Expense,Utilities,228.0,Bank Transfer,Chennai,Uber to office,11489
U050,2021-12-01,Expense,Travel,238.0,Card,Mumbai,Monthly rent,4722
U009,2021-12-01,Expense,Entertainment,128.0,Cash,Ahmedabad,Monthly rent,7882
U075,2021-12-01,Expense,Travel,128.0,UPI,Hyderabad,Gift,12982
U178,2021-12-01,Expense,Food,205.0,UPI,Hyderabad,Dinner at resto,9550
U089,2021-12-01,Expense,Utilities,2045.0,Bank Transfer,Mumbai,Netflix subscription,12998
U159,2021-12-01,Income,Other Income,62778.0,Cash,Kolkata,Doctor visit cash,372
U090,2021-12-01,Expense,Food,209.0,Bank Transfer,Chennai,Salary,7658
U191,2021-12-01,Expense,Rent,730.0,UPI,Hyderabad,Course fee,2914
U022,2021-12-01,Expense,Others,565.0,Card,Kolkata,Paid electricity bill,4789
U007,2021-11-30,Expense,Others,360.0,Cash,Hyderabad,Salary,4414
U119,2021-11-30,Income,Bonus,64461.0,Bank Transfer,Ahmedabad,Grocery shopping,11175
U086,2021-11-30,Income,Other Income,66845.0,Bank Transfer,Hyderabad,Course fee,3382
U089,2021-11-30,Income,Bonus,63811.0,Cash,Hyderabad,Paid electricity bill late,5226
U035,2021-11-30,Expense,Food,464.0,Cash,Chennai,Netflix subscription,13836
U030,2021-11-30,Expense,Food,1122.0,Cash,Pune,Grocery shopping,272
U136,2021-11-30,Expense,Rent,288.0,Cash,Ahmedabad,Doctor visit,171
U065,2021-11-30,Expense,Food,1310.0,Card,Mumbai,Monthly rent,13745
U060,2021-11-30,Expense,Travel,11451.0,Card,Pune,Gift,14847
U147,2021-11-30,Expense,Entertainment,194.0,Bank Transfer,Mumbai,Netflix subscription,6481
U102,2021-11-30,Expense,Rent,373.0,UPI,Ahmedabad,,6438
U051,2021-11-30,Expense,Food,891.0,Bank Transfer,Pune,Gift,13396
U090,2021-11-29,Expense,Food,149.0,Card,Hyderabad,Uber to office,9938
U151,2021-11-29,Expense,Rent,390.0,Card,Mumbai,Uber to office,13016
U109,2021-11-29,Expense,Rent,177.0,Bank Transfer,Jaipur,Netflix subscription,1883
U077,2021-11-29,Expense,Food,94.0,Cash,Mumbai,Salary,11435
U130,2021-11-29,Expense,Food,55.0,Bank Transfer,Lucknow,Grocery shopping,302
U185,2021-11-29,Expense,Entertainment,572.0,UPI,Bengaluru,Gift,1468
U170,2021-11-29,Income,Bonus,60724.0,Card,Kolkata,Doctor visit,10089
U063,2021-11-29,Expense,Savings,197.0,Bank Transfer,Mumbai,Course fee,11954
U034,2021-11-28,Expense,Food,212.0,Bank Transfer,Pune,Netflix subscription,9088
U109,2021-11-28,Expense,Food,759.0,Bank Transfer,Lucknow,,7046
U073,2021-11-28,Expense,Rent,146.0,Cash,Mumbai,Paid electricity bill,4837
U048,2021-11-28,Expense,Education,1352.0,Card,Bengaluru,Gift,13227
U034,2021-11-28,Expense,Education,868.0,Card,Bengaluru,Grocery shopping,3413
U012,2021-11-28,Expense,Utilities,2910.0,UPI,Jaipur,Gift,12095
U054,2021-11-28,Income,Other Income,42878.0,Card,Mumbai,,12341
U069,2021-11-28,Income,Bonus,55372.0,Cash,Jaipur,Course fee,764
U102,2021-11-27,Expense,Others,991.0,Bank Transfer,Chennai,,3078
U007,2021-11-27,Expense,Rent,535.0,Cash,Bengaluru,Dinner at resto,12502
U132,2021-11-27,Income,Bonus,59176.0,Bank Transfer,Kolkata,,3398
U029,2021-11-27,Expense,Rent,107.0,UPI,Hyderabad,Doctor visit,8332
U083,2021-11-27,Expense,Entertainment,1463.0,UPI,Lucknow,Doctor visit cash,5532
U085,2021-11-27,Expense,Travel,104.0,UPI,Kolkata,Gift cash,8667
U031,2021-11-27,Expense,Rent,163.0,Cash,Jaipur,Monthly rent,383
U129,2021-11-27,Expense,Rent,1466.0,Card,Lucknow,,7897
U119,2021-11-27,Expense,Rent,53.0,UPI,Mumbai,Doctor visit cash,14997
U135,2021-11-27,Expense,Health,66.0,Card,Jaipur,Uber to office cash,1361
U006,2021-11-27,Income,Other Income,67795.0,Card,Jaipur,Dinner at resto,854
U186,2021-11-26,Expense,Food,1040.0,Bank Transfer,Chennai,Paid electricity bill,8852
U170,2021-11-26,Expense,Food,579.0,Cash,Ahmedabad,Doctor visit,3244
U151,2021-11-26,Expense,Utilities,93.0,Card,Jaipur,Dinner at resto,4273
U121,2021-11-26,Expense,Travel,194.0,UPI,Jaipur,Gift late,3742
U101,2021-11-26,Income,Salary,51189.0,UPI,Mumbai,Netflix subscription late,10333
U105,2021-11-26,Expense,Utilities,353.0,Bank Transfer,Mumbai,Gift,3130
U011,2021-11-26,Expense,Utilities,154.0,Cash,Lucknow,,3056
U182,2021-11-26,Expense,Rent,938.0,UPI,Lucknow,Dinner at resto,1984
U029,2021-11-25,Expense,Rent,376.0,Card,Bengaluru,Gift,13398
U187,2021-11-25,Expense,Travel,945.0,UPI,Bengaluru,Gift,3618
U113,2021-11-25,Expense,Food,6573.0,Cash,Kolkata,,14212
U011,2021-11-25,Expense,Rent,654.0,Bank Transfer,Kolkata,Netflix subscription,12515
U059,2021-11-25,Expense,Food,254.0,UPI,Ahmedabad,Netflix subscription,4818
U084,2021-11-25,Expense,Food,1408.0,Cash,Kolkata,Gift,2624
U151,2021-11-25,Income,Salary,58712.0,Card,Delhi,,8664
U013,2021-11-25,Income,Bonus,64056.0,Card,Hyderabad,Dinner at resto,5504
U163,2021-11-24,Expense,Savings,473.0,Cash,Bengaluru,Uber to office via app,12563
U090,2021-11-24,Income,Other Income,68542.0,Bank Transfer,Bengaluru,Paid electricity bill late,7519
U083,2021-11-24,Expense,Utilities,127.0,Cash,Jaipur,Monthly rent,13049
U063,2021-11-24,Income,Other Income,57791.0,UPI,Mumbai,,13952
U058,2021-11-23,Expense,Rent,703.0,Card,Pune,Grocery shopping,14878
U189,2021-11-23,Expense,Rent,826.0,Card,Jaipur,Monthly rent,76
U078,2021-11-23,Expense,Rent,2270.0,Cash,Jaipur,Doctor visit,12964
U045,2021-11-23,Expense,Travel,458.0,Card,Delhi,Grocery shopping,4728
U157,2021-11-23,Expense,Rent,163.0,Card,Delhi,Dinner at resto,13136
U127,2021-11-23,Expense,Rent,431.0,Card,Mumbai,Gift,3256
U181,2021-11-23,Expense,Rent,711.0,UPI,Pune,Grocery shopping via app,10039
U142,2021-11-23,Expense,Health,1800.0,Bank Transfer,Chennai,Uber to office,11235
U130,2021-11-23,Expense,Entertainment,6087.0,Cash,Lucknow,Monthly rent,258
U055,2021-11-22,Expense,Rent,710.0,Card,Mumbai,Netflix subscription,8764
U081,2021-11-22,Expense,Rent,347.0,Bank Transfer,Bengaluru,,5404
U010,2021-11-22,Expense,Food,1478.0,Bank Transfer,Kolkata,Uber to office,10904
U020,2021-11-22,Expense,Food,104.0,Cash,Delhi,Netflix subscription,1995
U013,2021-11-22,Income,Other Income,46135.0,Cash,Pune,,4249
U092,2021-11-22,Expense,Rent,244.0,Bank Transfer,Pune,Salary late,6211
U086,2021-11-22,Expense,Entertainment,1063.0,Bank Transfer,Jaipur,Doctor visit cash,10322
U188,2021-11-22,Income,Other Income,78826.0,Cash,Bengaluru,Course fee late,4274
U046,2021-11-21,Expense,Savings,383.0,UPI,Lucknow,Gift,7454
U180,2021-11-21,Expense,Travel,417.0,Card,Ahmedabad,Dinner at resto via app,1972
U021,2021-11-21,Expense,Food,196.0,Card,Ahmedabad,Gift,8585
U064,2021-11-21,Expense,Food,6474.0,UPI,Delhi,Salary,8137
U137,2021-11-21,Expense,Travel,2000.0,Cash,Pune,Uber to office,8082
U071,2021-11-21,Expense,Rent,81.0,Bank Transfer,Kolkata,Uber to office,5538
U188,2021-11-21,Expense,Utilities,299.0,UPI,Pune,Doctor visit,7185
U155,2021-11-21,Expense,Food,306.0,Card,Ahmedabad,,3367
U110,2021-11-21,Expense,Food,143.0,Cash,Hyderabad,Gift,4124
U022,2021-11-21,Expense,Utilities,243.0,UPI,Kolkata,Paid electricity bill,5092
U180,2021-11-20,Expense,Food,196.0,Bank Transfer,Delhi,,4192
U144,2021-11-20,Income,Bonus,59468.0,UPI,Ahmedabad,Grocery shopping,81
U137,2021-11-20,Income,Other Income,41753.0,UPI,Kolkata,Netflix subscription,1294
U161,2021-11-20,Expense,Travel,1389.0,Bank Transfer,Ahmedabad,Monthly rent,5545
U180,2021-11-20,Expense,Entertainment,1662.0,Cash,Hyderabad,Netflix subscription,2279
U118,2021-11-20,Expense,Rent,279.0,Card,Pune,Salary,2379
U133,2021-11-20,Expense,Rent,306.0,Bank Transfer,Pune,Paid electricity bill,2088
U157,2021-11-19,Expense,Rent,856.0,UPI,Mumbai,Paid electricity bill,10632
U087,2021-11-19,Expense,Travel,734.0,Bank Transfer,Jaipur,Paid electricity bill,4252
U027,2021-11-19,Expense,Rent,223.0,UPI,Lucknow,Gift,11835
U157,2021-11-19,Expense,Education,223.0,Card,Kolkata,Gift,797
U095,2021-11-19,Expense,Travel,145.0,UPI,Lucknow,Paid electricity bill via app,10907
U186,2021-11-19,Expense,Rent,99.0,UPI,Mumbai,Doctor visit,14006
U001,2021-11-19,Expense,Food,1421.0,Bank Transfer,Pune,,14657
U147,2021-11-19,Expense,Rent,1166.0,Card,Mumbai,Uber to office,14888
U139,2021-11-19,Expense,Others,117.0,Cash,Kolkata,Gift,6617
U188,2021-11-19,Income,Bonus,83491.0,UPI,Pune,Gift,10515
U016,2021-11-19,Expense,Food,33.0,Bank Transfer,Kolkata,Grocery shopping late,5157
U034,2021-11-19,Expense,Food,152.0,UPI,Mumbai,Doctor visit,12424
U083,2021-11-19,Income,Bonus,60821.0,Card,Mumbai,Gift,10628
U093,2021-11-18,Expense,Food,1328.0,Card,Kolkata,Paid electricity bill,2412
U115,2021-11-18,Expense,Rent,256.0,Bank Transfer,Jaipur,Grocery shopping via app,14501
U110,2021-11-18,Income,Bonus,65584.0,Bank Transfer,Lucknow,Course fee,2533
U075,2021-11-18,Expense,Travel,106.0,UPI,Bengaluru,,391
U180,2021-11-18,Income,Salary,57373.0,Cash,Pune,Monthly rent late,13573
